series,episode,episode_title,task_number,task_title,task_type,points,points_desc,panellist_full_name,task_type_general,episode_airing,pannelist_id,birthday,gender,origin
3,1,Pea In A Haystack,4,Make the best snowman. You have one hour. Your time starts now.,Task 3,5,,Dave Gorman,Task,4 October 2016,3-2,2-Mar-1971,male,UK
3,1,Pea In A Haystack,5,Balance your swedes on your Swede. Your Swede must remain standing at all times. Your swedes may only balance on the exterior of your Swede. Most swedes resting on a Swede after 100 seconds wins.,Live Task,3,11,Dave Gorman,Live Task,4 October 2016,3-2,2-Mar-1971,male,UK
3,2,The Dong And The Gong,1,The heaviest item that can fit into a shoebox.,Prize task,5,Marble (27.3kg),Dave Gorman,Prize Task,11 October 2016,3-2,2-Mar-1971,male,UK
3,2,The Dong And The Gong,2,Surprise Alex when he emerges from his shed in one hour. Your time starts now.,Task 1,3,"The entire camera crew are in their boxer shorts, except one wearing a box, then Alex goes to open a jack-in-a-box, but before he does Dave jumps out from a bush behind him.",Dave Gorman,Task,11 October 2016,3-2,2-Mar-1971,male,UK
3,2,The Dong And The Gong,3,Release Alex. Fastest wins. Your time starts now.,Task 2 (Team Task),0,27:37,Dave Gorman,Team Task,11 October 2016,3-2,2-Mar-1971,male,UK
3,2,The Dong And The Gong,4,"Create the best upside-down self-portrait using only the materials supplied [sauces and condiments, onto a brick wall]. The Taskmaster will judge the picture when it has been rotated 180 degrees. You have 20 minutes. Your time starts now.",Task 3,3,,Dave Gorman,Task,11 October 2016,3-2,2-Mar-1971,male,UK
3,2,The Dong And The Gong,5,Pop the balloons. Fastest wins. Your time starts when you pop the next balloon.,Task 4,3,1:50,Dave Gorman,Task,11 October 2016,3-2,2-Mar-1971,male,UK
3,2,The Dong And The Gong,6,"Unravel a whole roll of sticky tape, put the unravelled sticky tape in your lunch box, and close the lunch box. Fastest wins.",Live Task,3,1:14,Dave Gorman,Live Task,11 October 2016,3-2,2-Mar-1971,male,UK
3,3,Little Polythene Grief Cave,1,Best battery operated item.,Prize task,1,A baby-calming toy named Ewan the Dream Sheep.,Dave Gorman,Prize Task,18 October 2016,3-2,2-Mar-1971,male,UK
3,3,Little Polythene Grief Cave,2,Fill this eggcup with your own sweat. Most sweat wins. You have 20 minutes. Your time stars now. [Rule only for Rob: You must complete the whole tasking speaking in an accent different from your own.],Task 1,3,5 drops,Dave Gorman,Task,18 October 2016,3-2,2-Mar-1971,male,UK
3,3,Little Polythene Grief Cave,3,Make the best domino rally. You have one hour. Your time starts now.,Task 2,4,,Dave Gorman,Task,18 October 2016,3-2,2-Mar-1971,male,UK
3,3,Little Polythene Grief Cave,4,Buy a gift for the Taskmaster. He is £20. You have 20 weeks. Your time starts now.,Task 3,5,"A selection of gifts based on Greg's hometown of Wem, namely the book The Story of Wem, the programme from Wem Town F.C.'s biggest game, a bottle from the Wem brewery, and the single ""Wem"" by Howard Carpendale.",Dave Gorman,Task,18 October 2016,3-2,2-Mar-1971,male,UK
3,3,Little Polythene Grief Cave,5,"Create the best flag meal. You have 10 minutes to choose your flag and plan your meal, then 30 minutes to prepare your meal. Best flag meal wins. Your time starts now.",Task 4,5,Skull and Crossbones,Dave Gorman,Task,18 October 2016,3-2,2-Mar-1971,male,UK
3,3,Little Polythene Grief Cave,6,Anchor these balloons using only bread. The person with the most fully inflated balloons resting on their mat and held down by bread alone after 100 seconds wins.,Live Task,3,6,Dave Gorman,Live Task,18 October 2016,3-2,2-Mar-1971,male,UK
3,4,A Very Nuanced Character,1,Shiniest thing.,Prize task,3,A high-visibility cycling jacket with a light built into it.,Dave Gorman,Prize Task,25 October 2016,3-2,2-Mar-1971,male,UK
3,4,A Very Nuanced Character,2,Spread your clothes as far and wide as possible at your own expense. You must discard four items of clothing you are currently wearing. Farthest and widest wins. You have 30 minutes. Your time starts now.,Task 1,3,0.3 square miles,Dave Gorman,Task,25 October 2016,3-2,2-Mar-1971,male,UK
3,4,A Very Nuanced Character,4,"Find out what this gentleman did for a living. You may ask him any question, but you must whisper at all times. The gentleman can only nod or shake his head. The gentleman can only lie. Fastest wins. Your time starts now.",Task 2,4,4:21,Dave Gorman,Task,25 October 2016,3-2,2-Mar-1971,male,UK
3,4,A Very Nuanced Character,5,Make the most special effect. You have one hour. Your time starts now.,Task 3 (Team Task),3,,Dave Gorman,Team Task,25 October 2016,3-2,2-Mar-1971,male,UK
3,4,A Very Nuanced Character,6,"Wearing a blindfold, cover yourself with sticky notes. Sticky notes must be applied individually. The person with the most sticky notes still sticking to their body after 100 seconds wins.",Live Task,4,40,Dave Gorman,Live Task,25 October 2016,3-2,2-Mar-1971,male,UK
3,5,The F.I.P.,1,A photo of their most handsome relative.,Prize task,5,"Cary Grant, whose cousin married Dave's great-grandmother's niece.",Dave Gorman,Prize Task,1 November 2016,3-2,2-Mar-1971,male,UK
3,5,The F.I.P.,2,Move the water from Bucket A to Bucket B. You must not move the buckets. Most water moved wins. You have 10 minutes. Your time starts now.,Task 1,0,7.8cm (Disqualified for filling the bucket with tea),Dave Gorman,Task,1 November 2016,3-2,2-Mar-1971,male,UK
3,5,The F.I.P.,3,"While wearing one of these hands over each of your hands at all times, communicate to your teammate(s) the names of these books, films and TV programmes. You may not raise your voice. Most correct answers wins. You have 10 minutes. Your time starts when the whistle's blown.",Task 2 (Team Task),5,19 out of 20,Dave Gorman,Team Task,1 November 2016,3-2,2-Mar-1971,male,UK
3,5,The F.I.P.,4,Do something that looks brilliant when sped up or slowed down. You have one hour. Your time starts now.,Task 3,3,,Dave Gorman,Task,1 November 2016,3-2,2-Mar-1971,male,UK
3,5,The F.I.P.,5,"Place one or more doughnuts on your stick. You have 100 seconds, after which the person with the lowest unique whole number of doughnuts on their stick wins. In the event of there being no unique numbers, the task shall be replayed until there is a winner. Winner takes all.",Live Task,0,,Dave Gorman,Live Task,1 November 2016,3-2,2-Mar-1971,male,UK
3,1,Pea In A Haystack,1,Most flamboyant clock.,Prize task,2,A tortoise sundial.,Rob Beckett,Prize Task,4 October 2016,3-4,2-Jan-1986,male,UK
3,1,Pea In A Haystack,2,Get to the microwave in as few steps as possible and open the door before the microwave dings. There are five minutes on the clock. The microwave starts now.,Task 1,5,4,Rob Beckett,Task,4 October 2016,3-4,2-Jan-1986,male,UK
3,1,Pea In A Haystack,3,Propel this pea the furthest distance. The pea must land and remain on the red carpet. Your time starts now.,Task 2,4,414.53m,Rob Beckett,Task,4 October 2016,3-4,2-Jan-1986,male,UK
3,1,Pea In A Haystack,4,Make the best snowman. You have one hour. Your time starts now.,Task 3,2,,Rob Beckett,Task,4 October 2016,3-4,2-Jan-1986,male,UK
3,1,Pea In A Haystack,5,Balance your swedes on your Swede. Your Swede must remain standing at all times. Your swedes may only balance on the exterior of your Swede. Most swedes resting on a Swede after 100 seconds wins.,Live Task,2,8,Rob Beckett,Live Task,4 October 2016,3-4,2-Jan-1986,male,UK
3,2,The Dong And The Gong,1,The heaviest item that can fit into a shoebox.,Prize task,4,Concrete (9.3kg),Rob Beckett,Prize Task,11 October 2016,3-4,2-Jan-1986,male,UK
3,2,The Dong And The Gong,2,Surprise Alex when he emerges from his shed in one hour. Your time starts now.,Task 1,5,Fires a pressure hose at Alex while cackling and dressed as an old woman.,Rob Beckett,Task,11 October 2016,3-4,2-Jan-1986,male,UK
3,2,The Dong And The Gong,3,Release Alex. Fastest wins. Your time starts now.,Task 2 (Team Task),5,16:46,Rob Beckett,Team Task,11 October 2016,3-4,2-Jan-1986,male,UK
3,2,The Dong And The Gong,4,"Create the best upside-down self-portrait using only the materials supplied [sauces and condiments, onto a brick wall]. The Taskmaster will judge the picture when it has been rotated 180 degrees. You have 20 minutes. Your time starts now.",Task 3,1,,Rob Beckett,Task,11 October 2016,3-4,2-Jan-1986,male,UK
3,2,The Dong And The Gong,5,Pop the balloons. Fastest wins. Your time starts when you pop the next balloon.,Task 4,5,31.6 seconds,Rob Beckett,Task,11 October 2016,3-4,2-Jan-1986,male,UK
3,2,The Dong And The Gong,6,"Unravel a whole roll of sticky tape, put the unravelled sticky tape in your lunch box, and close the lunch box. Fastest wins.",Live Task,1,DNF,Rob Beckett,Live Task,11 October 2016,3-4,2-Jan-1986,male,UK
3,3,Little Polythene Grief Cave,1,Best battery operated item.,Prize task,5,A light for a toilet.,Rob Beckett,Prize Task,18 October 2016,3-4,2-Jan-1986,male,UK
3,3,Little Polythene Grief Cave,2,Fill this eggcup with your own sweat. Most sweat wins. You have 20 minutes. Your time stars now. [Rule only for Rob: You must complete the whole tasking speaking in an accent different from your own.],Task 1,2,0 drops,Rob Beckett,Task,18 October 2016,3-4,2-Jan-1986,male,UK
3,3,Little Polythene Grief Cave,3,Make the best domino rally. You have one hour. Your time starts now.,Task 2,3,,Rob Beckett,Task,18 October 2016,3-4,2-Jan-1986,male,UK
3,3,Little Polythene Grief Cave,4,Buy a gift for the Taskmaster. He is £20. You have 20 weeks. Your time starts now.,Task 3,4,A footstool to match Greg's throne.,Rob Beckett,Task,18 October 2016,3-4,2-Jan-1986,male,UK
3,3,Little Polythene Grief Cave,5,"Create the best flag meal. You have 10 minutes to choose your flag and plan your meal, then 30 minutes to prepare your meal. Best flag meal wins. Your time starts now.",Task 4,1,Japan,Rob Beckett,Task,18 October 2016,3-4,2-Jan-1986,male,UK
3,3,Little Polythene Grief Cave,6,Anchor these balloons using only bread. The person with the most fully inflated balloons resting on their mat and held down by bread alone after 100 seconds wins.,Live Task,4,7,Rob Beckett,Live Task,18 October 2016,3-4,2-Jan-1986,male,UK
3,4,A Very Nuanced Character,1,Shiniest thing.,Prize task,2,"An almost complete 2014 World Cup sticker album, with many shiny stickers.",Rob Beckett,Prize Task,25 October 2016,3-4,2-Jan-1986,male,UK
3,4,A Very Nuanced Character,2,Spread your clothes as far and wide as possible at your own expense. You must discard four items of clothing you are currently wearing. Farthest and widest wins. You have 30 minutes. Your time starts now.,Task 1,4,2.7 square miles,Rob Beckett,Task,25 October 2016,3-4,2-Jan-1986,male,UK
3,4,A Very Nuanced Character,4,"Find out what this gentleman did for a living. You may ask him any question, but you must whisper at all times. The gentleman can only nod or shake his head. The gentleman can only lie. Fastest wins. Your time starts now.",Task 2,2,10:05,Rob Beckett,Task,25 October 2016,3-4,2-Jan-1986,male,UK
3,4,A Very Nuanced Character,5,Make the most special effect. You have one hour. Your time starts now.,Task 3 (Team Task),2,,Rob Beckett,Team Task,25 October 2016,3-4,2-Jan-1986,male,UK
3,4,A Very Nuanced Character,6,"Wearing a blindfold, cover yourself with sticky notes. Sticky notes must be applied individually. The person with the most sticky notes still sticking to their body after 100 seconds wins.",Live Task,5,45,Rob Beckett,Live Task,25 October 2016,3-4,2-Jan-1986,male,UK
3,5,The F.I.P.,1,A photo of their most handsome relative.,Prize task,3,"James Earl Jones, because his mother lied to him and jokingly said he was Rob's uncle.",Rob Beckett,Prize Task,1 November 2016,3-4,2-Jan-1986,male,UK
3,5,The F.I.P.,2,Move the water from Bucket A to Bucket B. You must not move the buckets. Most water moved wins. You have 10 minutes. Your time starts now.,Task 1,4,6.6cm,Rob Beckett,Task,1 November 2016,3-4,2-Jan-1986,male,UK
3,5,The F.I.P.,3,"While wearing one of these hands over each of your hands at all times, communicate to your teammate(s) the names of these books, films and TV programmes. You may not raise your voice. Most correct answers wins. You have 10 minutes. Your time starts when the whistle's blown.",Task 2 (Team Task),0,7 out of 20,Rob Beckett,Team Task,1 November 2016,3-4,2-Jan-1986,male,UK
3,5,The F.I.P.,4,Do something that looks brilliant when sped up or slowed down. You have one hour. Your time starts now.,Task 3,5,,Rob Beckett,Task,1 November 2016,3-4,2-Jan-1986,male,UK
3,5,The F.I.P.,5,"Place one or more doughnuts on your stick. You have 100 seconds, after which the person with the lowest unique whole number of doughnuts on their stick wins. In the event of there being no unique numbers, the task shall be replayed until there is a winner. Winner takes all.",Live Task,5,,Rob Beckett,Live Task,1 November 2016,3-4,2-Jan-1986,male,UK
3,1,Pea In A Haystack,1,Most flamboyant clock.,Prize task,1,A pop swatch clock that can be worn on any item of clothing.,Paul Chowdhry,Prize Task,4 October 2016,3-3,21-Aug-1974,male,UK
3,1,Pea In A Haystack,2,Get to the microwave in as few steps as possible and open the door before the microwave dings. There are five minutes on the clock. The microwave starts now.,Task 1,0,125 (disqualified for running out of time),Paul Chowdhry,Task,4 October 2016,3-3,21-Aug-1974,male,UK
3,1,Pea In A Haystack,3,Propel this pea the furthest distance. The pea must land and remain on the red carpet. Your time starts now.,Task 2,2,Missing but propelled.,Paul Chowdhry,Task,4 October 2016,3-3,21-Aug-1974,male,UK
3,1,Pea In A Haystack,4,Make the best snowman. You have one hour. Your time starts now.,Task 3,1,,Paul Chowdhry,Task,4 October 2016,3-3,21-Aug-1974,male,UK
3,1,Pea In A Haystack,5,Balance your swedes on your Swede. Your Swede must remain standing at all times. Your swedes may only balance on the exterior of your Swede. Most swedes resting on a Swede after 100 seconds wins.,Live Task,4,14,Paul Chowdhry,Live Task,4 October 2016,3-3,21-Aug-1974,male,UK
3,2,The Dong And The Gong,1,The heaviest item that can fit into a shoebox.,Prize task,2,Watermelon (3.6kg),Paul Chowdhry,Prize Task,11 October 2016,3-3,21-Aug-1974,male,UK
3,2,The Dong And The Gong,2,Surprise Alex when he emerges from his shed in one hour. Your time starts now.,Task 1,1,"Dresses up as an evil ""Brown Clown"" in a large jack-in-the-box.",Paul Chowdhry,Task,11 October 2016,3-3,21-Aug-1974,male,UK
3,2,The Dong And The Gong,3,Release Alex. Fastest wins. Your time starts now.,Task 2 (Team Task),0,27:37,Paul Chowdhry,Team Task,11 October 2016,3-3,21-Aug-1974,male,UK
